timestamp,Infrared to Red Signal Ratio
11/04/18 01:00:40,-1
11/04/18 01:01:40,-3
11/04/18 01:02:40,6
11/04/18 01:03:40,-7
11/04/18 01:04:40,-9
11/04/18 01:05:30,4
11/04/18 01:05:39,-2
11/04/18 01:06:30,-2
11/04/18 01:06:39,-9
11/04/18 01:07:30,0
11/04/18 01:07:39,-19
11/04/18 01:08:30,-1
11/04/18 01:08:39,0
11/04/18 01:09:30,0
11/04/18 01:09:39,4
11/04/18 01:10:30,3
11/04/18 01:10:39,-2
11/04/18 01:11:30,1
11/04/18 01:11:39,-29
11/04/18 01:12:30,-2
11/04/18 01:12:39,0
11/04/18 01:13:30,0
11/04/18 01:13:39,0
11/04/18 01:14:30,-1
11/04/18 01:14:39,0
11/04/18 01:15:30,-2
11/04/18 01:15:39,-2
11/04/18 01:16:39,24
11/04/18 01:17:39,-2
11/04/18 01:18:39,-2
11/04/18 01:19:39,-2
11/04/18 01:19:41,-3
11/04/18 01:20:39,1
11/04/18 01:20:41,13
11/04/18 01:21:39,-1
11/04/18 01:21:41,31
11/04/18 01:22:39,0
11/04/18 01:22:41,-24
11/04/18 01:23:39,46
11/04/18 01:23:41,4
11/04/18 01:24:39,0
11/04/18 01:24:41,8
11/04/18 01:25:39,0
11/04/18 01:25:41,0
11/04/18 01:26:39,-1
11/04/18 01:26:41,0
11/04/18 01:27:39,0
11/04/18 01:27:41,0
11/04/18 01:28:39,0
11/04/18 01:28:41,-1
11/04/18 01:29:39,3
11/04/18 01:29:41,37
11/04/18 01:30:39,0
11/04/18 01:30:41,-7
11/04/18 01:31:39,-14
11/04/18 01:31:41,0
11/04/18 01:32:39,0
11/04/18 01:32:41,0
11/04/18 01:33:39,7
11/04/18 01:33:41,-4
11/04/18 01:34:39,-1
11/04/18 01:34:41,-2
11/04/18 01:35:38,2
11/04/18 01:35:40,-12
11/04/18 01:36:38,1
11/04/18 01:36:40,-1
11/04/18 01:37:38,1
11/04/18 01:37:40,-9
11/04/18 01:38:38,9
11/04/18 01:38:40,-5
11/04/18 01:39:38,0
11/04/18 01:39:40,-4
11/04/18 01:40:38,4
11/04/18 01:40:40,-1
11/04/18 01:41:38,1
11/04/18 01:41:40,1
11/04/18 01:42:38,-2
11/04/18 01:42:40,3
11/04/18 01:43:38,0
11/04/18 01:43:40,-2
11/04/18 01:44:38,15
11/04/18 01:44:40,-2
11/04/18 01:45:38,17
11/04/18 01:45:40,0
11/04/18 01:46:38,-1
11/04/18 01:46:40,-1
11/04/18 01:47:38,-10
11/04/18 01:47:40,19
11/04/18 01:48:40,7
11/04/18 01:49:40,3
11/04/18 01:50:40,-3
11/04/18 01:51:40,9
11/04/18 01:51:42,6
11/04/18 01:52:40,8
11/04/18 01:52:42,0
11/04/18 01:53:40,1
11/04/18 01:53:42,3
11/04/18 01:54:40,-2
11/04/18 01:54:42,6
11/04/18 01:55:40,0
11/04/18 01:55:42,-3
11/04/18 01:56:40,-1
11/04/18 01:56:42,-7
11/04/18 01:57:40,7
11/04/18 01:57:42,11
11/04/18 01:58:40,-1
11/04/18 01:58:42,31
11/04/18 01:59:40,-12
11/04/18 01:59:42,30
11/04/18 02:00:42,-6
11/04/18 02:01:42,0
11/04/18 02:02:43,-2
11/04/18 02:03:43,1
11/04/18 02:04:43,-5
11/04/18 02:05:43,-7
11/04/18 02:06:42,-2
11/04/18 02:07:42,0
11/04/18 02:08:42,5
11/04/18 02:09:42,0
11/04/18 02:10:42,1
11/04/18 02:11:42,6
11/04/18 02:12:42,13
11/04/18 02:13:42,6
11/04/18 02:14:42,0
11/04/18 02:15:42,7
11/04/18 02:16:42,-1
11/04/18 02:17:42,0
11/04/18 02:18:42,0
11/04/18 02:19:42,2
11/04/18 02:20:42,0
11/04/18 02:21:42,6
11/04/18 02:22:42,4
11/04/18 02:23:44,19
11/04/18 02:24:44,-4
11/04/18 02:25:44,0
11/04/18 02:26:44,0
11/04/18 02:27:44,0
11/04/18 02:28:44,11
11/04/18 02:29:44,-3
11/04/18 02:30:44,-2
11/04/18 02:31:44,1
11/04/18 02:32:44,5
11/04/18 02:33:44,1
11/04/18 02:34:44,3
11/04/18 02:35:44,0
11/04/18 02:36:43,-12
11/04/18 02:37:43,0
11/04/18 02:38:43,0
11/04/18 02:39:43,0
11/04/18 02:40:43,0
11/04/18 02:41:43,-2
11/04/18 02:42:43,-1
11/04/18 02:43:43,-1
11/04/18 02:44:43,4
11/04/18 02:45:43,-1
11/04/18 02:46:43,-1
11/04/18 02:47:43,-1
11/04/18 02:48:43,-1
11/04/18 02:49:43,2
11/04/18 02:50:43,-1
11/04/18 02:51:43,-1
11/04/18 02:52:43,-3
11/04/18 02:53:43,0
11/04/18 02:54:43,0
11/04/18 02:55:43,-34
11/04/18 02:56:43,1
11/04/18 02:57:43,-57
11/04/18 02:58:43,-7
11/04/18 02:59:43,-12
11/04/18 03:00:43,-27
11/04/18 03:01:43,-7
11/04/18 03:02:43,-3
11/04/18 03:03:43,18
11/04/18 03:04:43,-2
