timestamp,Infrared to Red Signal Ratio
09/30/19 00:00:34,0
09/30/19 00:01:33,-1
09/30/19 00:02:33,-5
09/30/19 00:03:33,-9
09/30/19 00:04:33,-24
09/30/19 00:05:33,-21
09/30/19 00:06:33,-4
09/30/19 00:07:33,-1
09/30/19 00:08:33,0
09/30/19 00:09:33,1
09/30/19 00:10:33,-1
09/30/19 00:11:33,-5
09/30/19 00:12:33,-1
09/30/19 00:13:33,-2
09/30/19 00:14:33,-2
09/30/19 00:15:33,-8
09/30/19 00:16:33,2
09/30/19 00:17:33,2
09/30/19 00:18:33,1
09/30/19 00:19:33,-2
09/30/19 00:20:33,2
09/30/19 00:21:33,-3
09/30/19 00:22:33,-2
09/30/19 00:23:33,34
09/30/19 00:24:33,14
09/30/19 00:25:33,-13
09/30/19 00:26:33,-3
09/30/19 00:27:33,0
09/30/19 00:28:35,-3
09/30/19 00:29:35,-2
09/30/19 00:30:35,4
09/30/19 00:31:34,2
09/30/19 00:32:34,0
09/30/19 00:33:34,0
09/30/19 00:34:34,-2
09/30/19 00:35:34,-2
09/30/19 00:36:34,2
09/30/19 00:37:34,-1
09/30/19 00:38:34,7
09/30/19 00:39:34,-3
09/30/19 00:40:34,-30
09/30/19 00:41:34,0
09/30/19 00:42:34,-15
09/30/19 00:43:34,8
09/30/19 00:44:34,-4
09/30/19 00:45:34,0
09/30/19 00:46:34,2
09/30/19 00:47:34,5
09/30/19 00:48:34,0
09/30/19 00:49:34,-4
09/30/19 00:50:34,0
09/30/19 00:51:34,-2
09/30/19 00:52:34,27
09/30/19 00:53:34,-1
09/30/19 00:54:34,0
09/30/19 00:55:34,3
09/30/19 00:56:34,4
09/30/19 00:57:34,1
09/30/19 00:58:34,0
09/30/19 00:59:34,-7
09/30/19 01:00:34,0
09/30/19 01:01:33,4
09/30/19 01:02:33,10
09/30/19 01:03:33,-5
09/30/19 01:04:33,6
09/30/19 01:05:33,6
09/30/19 01:06:33,77
09/30/19 01:07:33,0
09/30/19 01:08:33,0
09/30/19 01:09:33,0
09/30/19 01:10:33,0
09/30/19 01:11:33,-6
09/30/19 01:12:33,7
09/30/19 01:13:33,-25
09/30/19 01:14:33,0
09/30/19 01:15:33,-7
09/30/19 01:16:33,-1
09/30/19 01:17:33,-24
09/30/19 01:18:33,0
09/30/19 01:19:33,-4
09/30/19 01:20:33,-6
09/30/19 01:21:33,-34
09/30/19 01:22:33,1
09/30/19 01:23:33,0
09/30/19 01:24:33,-4
09/30/19 01:25:33,1
09/30/19 01:26:33,1
09/30/19 01:27:33,-45
09/30/19 01:28:33,0
09/30/19 01:29:33,3
09/30/19 01:30:33,8
09/30/19 01:31:32,-3
09/30/19 01:32:32,2
09/30/19 01:33:32,-3
09/30/19 01:34:32,-2
09/30/19 01:35:32,0
09/30/19 01:36:32,6
09/30/19 22:56:30,10
09/30/19 22:57:30,-6
09/30/19 22:58:30,-16
09/30/19 22:59:30,1
09/30/19 23:16:30,3
09/30/19 23:17:30,0
09/30/19 23:18:30,0
09/30/19 23:19:30,-1
09/30/19 23:20:30,-45
09/30/19 23:21:30,-1
09/30/19 23:22:30,0
09/30/19 23:23:30,-21
09/30/19 23:24:30,3
09/30/19 23:25:30,0
09/30/19 23:26:30,4
09/30/19 23:27:30,9
09/30/19 23:28:30,11
09/30/19 23:29:30,3
09/30/19 23:30:30,2
09/30/19 23:31:32,-1
09/30/19 23:32:32,-2
09/30/19 23:33:32,3
09/30/19 23:34:31,-13
09/30/19 23:35:31,-4
09/30/19 23:36:31,-2
09/30/19 23:37:31,12
09/30/19 23:38:31,-2
09/30/19 23:39:31,2
09/30/19 23:40:31,2
09/30/19 23:41:31,15
09/30/19 23:42:31,10
09/30/19 23:43:31,1
09/30/19 23:44:31,-3
09/30/19 23:45:31,8
09/30/19 23:46:31,3
09/30/19 23:47:31,7
09/30/19 23:48:31,0
09/30/19 23:49:31,1
09/30/19 23:50:31,3
09/30/19 23:51:31,-1
09/30/19 23:52:31,-2
09/30/19 23:53:31,-1
09/30/19 23:54:31,9
09/30/19 23:55:31,-1
09/30/19 23:56:31,0
09/30/19 23:57:31,0
09/30/19 23:58:31,0
09/30/19 23:59:31,1
