timestamp,Infrared to Red Signal Ratio
01/07/20 00:00:32,-1
01/07/20 00:01:32,0
01/07/20 00:02:31,-10
01/07/20 00:03:31,-6
01/07/20 00:04:31,3
01/07/20 00:05:31,-42
01/07/20 00:06:31,1
01/07/20 00:07:31,24
01/07/20 00:08:31,-40
01/07/20 00:09:31,0
01/07/20 00:10:31,11
01/07/20 00:11:31,14
01/07/20 00:12:31,0
01/07/20 00:13:31,-28
01/07/20 00:14:31,4
01/07/20 00:15:31,-5
01/07/20 00:16:31,-7
01/07/20 00:17:31,-1
01/07/20 00:18:31,4
01/07/20 00:19:31,20
01/07/20 00:20:31,-29
01/07/20 00:21:31,0
01/07/20 00:22:31,32
01/07/20 00:23:31,5
01/07/20 00:24:31,22
01/07/20 00:25:31,-5
01/07/20 00:26:31,-18
01/07/20 00:27:31,-1
01/07/20 00:28:33,20
01/07/20 00:29:33,0
01/07/20 00:30:33,-2
01/07/20 00:31:33,-1
01/07/20 00:32:32,17
01/07/20 00:33:32,2
01/07/20 00:34:32,-25
01/07/20 00:35:32,18
01/07/20 00:36:32,2
01/07/20 00:37:32,-11
01/07/20 00:38:32,3
01/07/20 00:39:32,52
01/07/20 00:40:32,3
01/07/20 00:41:32,-1
01/07/20 00:42:32,-14
01/07/20 00:43:32,46
01/07/20 00:44:32,7
01/07/20 00:45:32,0
01/07/20 00:46:32,-1
01/07/20 00:47:32,-94
01/07/20 00:48:32,19
01/07/20 00:49:32,5
01/07/20 00:50:32,-28
01/07/20 00:51:32,-11
01/07/20 00:52:32,-13
01/07/20 00:53:32,9
01/07/20 00:54:32,0
01/07/20 00:55:32,0
01/07/20 00:56:32,-11
01/07/20 00:57:32,0
01/07/20 00:58:32,5
01/07/20 00:59:32,-82
01/07/20 01:00:32,0
01/07/20 01:01:32,7
01/07/20 01:02:31,-2
01/07/20 01:03:31,-7
01/07/20 01:04:31,-8
01/07/20 01:05:31,4
01/07/20 01:06:31,24
01/07/20 01:07:31,-1
01/07/20 01:08:31,-3
01/07/20 01:09:31,66
01/07/20 01:10:31,11
01/07/20 01:11:31,12
01/07/20 01:12:31,-1
01/07/20 01:13:31,-1
01/07/20 01:14:31,0
01/07/20 01:15:31,0
01/07/20 01:16:31,1
01/07/20 01:17:31,2
01/07/20 01:18:31,-1
01/07/20 01:19:31,6
01/07/20 01:20:31,1
01/07/20 01:21:31,0
01/07/20 01:22:31,-5
01/07/20 01:23:31,0
01/07/20 01:24:31,-13
01/07/20 01:25:31,0
01/07/20 01:26:31,-45
01/07/20 01:27:31,-16
01/07/20 01:28:31,0
01/07/20 01:29:33,0
01/07/20 01:30:33,-3
01/07/20 01:31:33,-1
01/07/20 01:32:33,1
01/07/20 01:33:32,-2
01/07/20 01:34:32,42
01/07/20 01:35:32,6
01/07/20 01:36:32,-1
01/07/20 01:37:32,-12
01/07/20 01:38:32,1
01/07/20 01:39:32,0
01/07/20 01:40:32,2
01/07/20 01:41:32,-1
01/07/20 01:42:32,0
01/07/20 01:43:32,1
01/07/20 01:44:32,-7
01/07/20 01:45:32,4
01/07/20 01:46:32,28
01/07/20 01:47:32,8
01/07/20 01:48:32,-1
01/07/20 01:49:32,22
01/07/20 01:50:32,0
01/07/20 01:51:32,1
01/07/20 01:52:32,13
01/07/20 01:53:32,-5
01/07/20 01:54:32,18
01/07/20 01:55:32,-1
01/07/20 01:56:32,24
01/07/20 01:57:32,-1
01/07/20 01:58:32,-6
01/07/20 01:59:32,0
01/07/20 02:00:32,17
01/07/20 02:01:32,27
01/07/20 02:02:32,20
01/07/20 02:03:31,24
01/07/20 02:04:31,-2
01/07/20 02:05:31,7
01/07/20 02:06:31,-5
01/07/20 02:07:31,-1
01/07/20 02:08:31,-56
01/07/20 02:09:31,2
01/07/20 02:10:31,-19
01/07/20 02:11:31,9
01/07/20 02:12:31,-1
01/07/20 02:13:31,3
01/07/20 02:14:31,7
01/07/20 02:15:31,-3
01/07/20 02:16:31,0
01/07/20 02:17:31,-10
01/07/20 02:18:31,-14
01/07/20 02:19:31,13
01/07/20 02:20:31,-1
01/07/20 02:21:31,5
01/07/20 02:22:31,-1
01/07/20 02:23:31,0
01/07/20 02:24:31,-8
01/07/20 02:25:31,-1
01/07/20 02:26:31,-3
01/07/20 02:27:31,-38
01/07/20 02:28:31,-10
01/07/20 02:29:31,-11
01/07/20 02:30:31,-1
01/07/20 02:31:31,-1
01/07/20 02:32:31,-1
01/07/20 02:33:30,6
01/07/20 02:34:30,0
01/07/20 02:35:30,0
01/07/20 02:36:30,7
01/07/20 02:37:30,-4
01/07/20 02:38:30,35
01/07/20 02:39:30,1
01/07/20 02:40:30,0
01/07/20 02:41:30,-1
01/07/20 02:42:30,-47
01/07/20 02:43:30,-36
01/07/20 02:44:30,20
01/07/20 02:45:30,-24
01/07/20 02:46:30,6
01/07/20 02:47:30,3
01/07/20 02:48:30,18
01/07/20 02:49:30,-6
01/07/20 02:50:30,0
01/07/20 02:51:30,-4
01/07/20 02:52:30,-26
01/07/20 02:53:30,29
01/07/20 02:54:30,28
01/07/20 02:55:30,0
01/07/20 02:56:30,-21
01/07/20 02:57:30,10
01/07/20 02:58:30,22
01/07/20 02:59:30,31
01/07/20 03:00:30,14
01/07/20 03:01:30,0
01/07/20 03:02:30,0
01/07/20 03:03:30,0
01/07/20 03:04:29,-1
01/07/20 03:05:29,-6
01/07/20 03:06:29,31
01/07/20 03:07:29,-24
01/07/20 03:08:29,-11
01/07/20 03:09:29,33
01/07/20 03:10:29,-7
01/07/20 03:11:29,-2
01/07/20 03:12:29,0
01/07/20 03:13:29,-21
01/07/20 03:14:29,-1
01/07/20 03:15:29,3
01/07/20 03:16:29,-3
01/07/20 03:17:29,-1
01/07/20 03:18:29,3
01/07/20 03:19:29,-1
01/07/20 03:20:29,-1
01/07/20 03:21:29,9
01/07/20 03:22:29,1
01/07/20 03:23:29,-1
01/07/20 03:24:29,0
01/07/20 03:25:29,9
01/07/20 03:26:29,-20
01/07/20 03:27:29,-10
01/07/20 03:28:29,-9
01/07/20 03:29:29,3
01/07/20 03:30:31,-1
01/07/20 03:31:31,-1
01/07/20 03:32:31,-33
01/07/20 03:33:31,0
01/07/20 03:34:30,-1
01/07/20 03:35:30,-10
01/07/20 03:36:30,-3
01/07/20 03:37:30,-1
01/07/20 03:38:30,39
01/07/20 03:39:30,-2
01/07/20 03:40:30,0
01/07/20 03:41:30,0
01/07/20 03:42:59,1
01/07/20 03:43:59,-1
01/07/20 03:44:59,-8
01/07/20 03:45:59,-1
01/07/20 03:46:59,-10
01/07/20 03:47:59,0
01/07/20 03:48:59,24
01/07/20 03:49:59,1
01/07/20 03:50:59,2
01/07/20 03:51:59,-3
01/07/20 03:52:59,-1
01/07/20 03:53:59,-27
01/07/20 03:54:59,0
01/07/20 03:59:56,1
01/07/20 04:00:56,-6
01/07/20 04:01:56,-30
01/07/20 04:02:56,0
01/07/20 04:03:56,5
01/07/20 04:04:56,1
01/07/20 04:05:56,-2
01/07/20 04:06:56,-6
01/07/20 04:20:30,12
01/07/20 04:21:30,-12
01/07/20 04:22:30,-2
01/07/20 04:23:30,-11
01/07/20 04:24:30,7
01/07/20 04:25:32,10
01/07/20 04:26:32,20
01/07/20 04:27:32,-8
01/07/20 04:28:32,0
01/07/20 04:29:31,-21
01/07/20 04:30:31,0
01/07/20 04:31:31,-1
01/07/20 04:32:31,1
01/07/20 04:33:31,0
01/07/20 04:34:31,-1
01/07/20 04:35:31,1
01/07/20 04:36:31,-7
01/07/20 04:37:31,-2
01/07/20 04:38:31,0
01/07/20 04:39:31,-2
01/07/20 04:40:31,14
01/07/20 04:41:31,11
01/07/20 04:42:31,-4
01/07/20 04:43:31,1
01/07/20 04:44:31,28
01/07/20 04:45:31,5
01/07/20 04:46:31,-37
01/07/20 04:47:31,0
01/07/20 04:48:31,-19
01/07/20 04:49:31,3
01/07/20 04:50:31,3
01/07/20 04:51:31,1
01/07/20 04:52:31,0
01/07/20 04:53:31,-5
01/07/20 04:54:31,6
01/07/20 04:55:33,10
01/07/20 04:56:33,1
01/07/20 04:57:33,-3
01/07/20 04:58:33,-16
01/07/20 04:59:32,0
01/07/20 05:00:32,-12
01/07/20 05:01:32,1
01/07/20 05:02:32,-1
01/07/20 05:03:32,1
01/07/20 05:04:32,-3
01/07/20 05:05:32,3
01/07/20 05:06:32,-4
01/07/20 05:07:32,-3
01/07/20 05:08:32,-1
01/07/20 05:09:32,4
01/07/20 05:10:32,2
01/07/20 05:11:32,-2
01/07/20 05:12:32,-6
01/07/20 05:13:32,-2
01/07/20 05:14:32,10
01/07/20 05:15:32,14
01/07/20 05:16:32,4
01/07/20 05:17:32,24
01/07/20 05:18:32,5
01/07/20 05:19:32,0
01/07/20 05:20:32,-15
01/07/20 05:21:32,-4
01/07/20 05:22:32,-1
01/07/20 05:23:32,-3
01/07/20 05:24:32,-3
01/07/20 05:25:32,2
01/07/20 05:26:34,-56
01/07/20 05:27:34,-18
01/07/20 05:28:34,1
01/07/20 05:29:33,-44
01/07/20 05:30:33,3
01/07/20 05:31:33,7
01/07/20 05:32:33,9
