timestamp,Infrared to Red Signal Ratio
07/08/18 01:48:00,5
07/08/18 01:49:00,4
07/08/18 01:50:00,-6
07/08/18 01:51:00,0
07/08/18 01:52:00,0
07/08/18 01:53:00,-4
07/08/18 01:54:00,1
07/08/18 01:55:00,0
07/08/18 01:56:00,6
07/08/18 01:57:00,0
07/08/18 01:58:00,1
07/08/18 01:59:00,-10
07/08/18 02:00:00,-1
07/08/18 02:01:00,7
07/08/18 02:02:00,-1
07/08/18 02:03:00,3
07/08/18 02:04:00,0
07/08/18 02:05:00,0
07/08/18 02:06:00,0
07/08/18 02:07:00,3
07/08/18 02:08:00,0
07/08/18 02:09:00,5
07/08/18 02:10:00,16
07/08/18 02:11:00,3
07/08/18 02:12:00,-3
07/08/18 02:13:00,0
07/08/18 02:14:00,-2
07/08/18 02:15:00,14
07/08/18 02:16:00,0
07/08/18 02:17:59,1
07/08/18 02:18:59,32
07/08/18 02:19:59,0
07/08/18 02:20:59,-13
07/08/18 02:21:59,0
07/08/18 02:22:59,-4
07/08/18 02:23:59,22
07/08/18 02:24:59,0
07/08/18 02:25:59,7
07/08/18 02:26:59,-2
07/08/18 02:27:59,13
07/08/18 02:28:59,-6
07/08/18 02:29:59,0
07/08/18 02:30:59,0
07/08/18 02:31:59,0
07/08/18 02:32:59,-13
07/08/18 02:33:59,-1
07/08/18 02:34:59,1
07/08/18 02:35:59,0
07/08/18 02:36:59,-16
07/08/18 02:37:59,0
07/08/18 02:38:59,-1
07/08/18 02:39:59,-3
07/08/18 02:40:59,4
07/08/18 02:41:59,0
07/08/18 02:42:59,2
07/08/18 02:43:59,0
07/08/18 02:44:59,-1
07/08/18 02:45:59,6
07/08/18 02:46:59,0
07/08/18 02:47:58,-4
07/08/18 02:48:58,5
07/08/18 02:49:58,28
07/08/18 02:50:58,0
07/08/18 02:51:58,42
07/08/18 02:52:58,2
07/08/18 02:53:58,22
07/08/18 02:54:58,-12
07/08/18 02:55:58,0
07/08/18 02:56:58,-2
07/08/18 02:57:58,22
07/08/18 02:58:58,0
07/08/18 02:59:58,20
07/08/18 03:00:58,9
07/08/18 03:01:58,-4
07/08/18 03:02:58,0
07/08/18 03:03:58,8
07/08/18 03:04:58,5
07/08/18 03:05:58,3
07/08/18 03:06:58,20
07/08/18 03:07:58,-1
07/08/18 03:08:58,0
07/08/18 03:09:58,7
07/08/18 03:10:58,2
07/08/18 03:11:58,-47
07/08/18 03:12:58,-1
07/08/18 03:13:58,1
07/08/18 03:14:58,0
07/08/18 03:16:00,0
07/08/18 03:17:00,-3
07/08/18 03:18:02,0
07/08/18 03:19:01,1
07/08/18 03:20:01,-1
07/08/18 03:21:01,8
07/08/18 03:22:01,15
07/08/18 03:23:01,0
07/08/18 03:24:01,-3
07/08/18 03:25:01,-12
07/08/18 03:26:01,6
07/08/18 03:27:01,-1
07/08/18 03:28:01,-4
07/08/18 03:29:01,-1
07/08/18 03:30:01,-1
07/08/18 03:31:01,-14
07/08/18 03:32:01,-2
07/08/18 03:33:01,0
07/08/18 03:34:01,-1
07/08/18 03:35:01,-1
07/08/18 03:36:01,-7
07/08/18 03:37:01,6
07/08/18 03:38:01,0
07/08/18 03:39:01,-1
07/08/18 03:40:01,-5
07/08/18 03:41:01,-1
07/08/18 03:42:01,-1
07/08/18 03:43:01,8
07/08/18 03:44:01,0
07/08/18 03:45:01,-5
07/08/18 03:46:01,-9
07/08/18 03:47:01,49
07/08/18 03:48:01,3
07/08/18 03:49:00,-8
07/08/18 03:50:00,-9
07/08/18 03:51:00,23
07/08/18 03:52:00,14
07/08/18 03:53:00,1
07/08/18 03:54:00,3
07/08/18 03:55:00,0
07/08/18 03:56:00,0
07/08/18 03:57:00,5
07/08/18 03:58:00,3
07/08/18 03:59:00,0
07/08/18 04:00:00,15
07/08/18 04:01:00,3
07/08/18 04:02:00,-4
07/08/18 04:03:00,4
07/08/18 04:04:00,-1
07/08/18 04:05:00,1
07/08/18 04:06:00,-1
07/08/18 04:07:00,2
07/08/18 04:08:00,0
07/08/18 04:09:00,1
07/08/18 04:10:00,0
07/08/18 04:11:00,1
07/08/18 04:12:00,0
07/08/18 04:13:00,-1
07/08/18 04:14:00,-2
07/08/18 04:15:00,4
07/08/18 04:16:00,12
