timestamp,Infrared to Red Signal Ratio
07/24/19 00:28:00,5
07/24/19 00:29:00,-5
07/24/19 00:30:00,0
07/24/19 00:31:00,-20
07/24/19 00:32:00,9
07/24/19 00:33:00,-1
07/24/19 00:34:00,-66
07/24/19 00:35:00,-3
07/24/19 00:36:02,-2
07/24/19 00:37:02,0
07/24/19 00:38:02,-13
07/24/19 00:39:01,-3
07/24/19 00:40:01,-5
07/24/19 00:41:01,-1
07/24/19 00:42:01,0
07/24/19 00:43:01,0
07/24/19 00:44:01,0
07/24/19 00:45:01,4
07/24/19 00:46:01,-4
07/24/19 00:47:01,0
07/24/19 00:48:01,0
07/24/19 00:49:01,-3
07/24/19 00:50:01,-2
07/24/19 00:51:01,-17
07/24/19 00:52:01,-1
07/24/19 00:53:01,-3
07/24/19 00:54:01,0
07/24/19 00:55:01,0
07/24/19 00:56:01,-2
07/24/19 00:57:01,0
07/24/19 00:58:03,-3
07/24/19 00:59:03,-1
07/24/19 01:00:03,-2
07/24/19 01:01:03,-16
07/24/19 01:02:03,-1
07/24/19 01:03:03,3
07/24/19 01:04:03,5
07/24/19 01:05:03,0
07/24/19 01:06:05,16
07/24/19 01:07:05,-1
07/24/19 01:08:07,12
07/24/19 01:09:06,-2
07/24/19 01:10:06,10
07/24/19 01:11:06,1
07/24/19 01:12:06,-1
07/24/19 01:13:06,-1
07/24/19 01:14:06,-6
07/24/19 01:15:06,3
07/24/19 01:16:06,1
07/24/19 01:17:06,6
07/24/19 01:18:06,-1
07/24/19 01:19:06,-1
07/24/19 01:20:06,3
07/24/19 01:21:06,11
07/24/19 01:22:06,58
07/24/19 01:23:06,0
07/24/19 01:24:06,5
07/24/19 01:25:06,3
07/24/19 01:26:06,9
07/24/19 01:27:06,8
07/24/19 01:28:06,0
07/24/19 01:29:06,-2
07/24/19 01:30:07,6
07/24/19 01:31:07,-2
07/24/19 01:32:07,1
07/24/19 01:33:07,-1
07/24/19 01:34:07,-3
07/24/19 01:35:07,0
07/24/19 01:36:07,-2
07/24/19 01:37:09,-1
07/24/19 01:38:09,-1
07/24/19 01:39:08,-6
07/24/19 01:40:08,0
07/24/19 01:41:08,-2
07/24/19 01:42:08,-6
07/24/19 01:43:08,4
07/24/19 01:44:08,0
07/24/19 01:45:08,-3
07/24/19 01:46:08,-13
07/24/19 01:47:08,-1
07/24/19 01:48:08,0
07/24/19 01:49:08,-1
07/24/19 01:50:08,0
07/24/19 01:51:08,-1
07/24/19 01:52:08,0
07/24/19 01:53:08,1
07/24/19 01:54:08,-2
07/24/19 01:55:08,1
07/24/19 01:56:08,4
07/24/19 01:57:08,3
07/24/19 01:58:08,-38
07/24/19 01:59:08,-3
07/24/19 02:00:08,0
07/24/19 02:01:08,0
07/24/19 02:02:08,-11
07/24/19 02:03:08,-2
07/24/19 02:04:08,-1
07/24/19 02:05:08,-2
07/24/19 02:06:08,8
07/24/19 02:07:08,3
07/24/19 02:08:08,0
07/24/19 02:09:08,3
07/24/19 02:10:07,1
07/24/19 02:11:07,1
07/24/19 02:12:07,-1
07/24/19 02:13:07,7
07/24/19 02:14:07,-1
