timestamp,Infrared to Red Signal Ratio
12/25/17 01:43:30,3
12/25/17 01:44:30,1
12/25/17 01:45:30,0
12/25/17 01:46:30,-5
12/25/17 01:47:30,0
12/25/17 01:48:30,0
12/25/17 01:49:30,3
12/25/17 01:50:30,1
12/25/17 01:51:30,-11
12/25/17 01:52:30,7
12/25/17 01:53:30,-1
12/25/17 01:54:30,12
12/25/17 01:55:30,-5
12/25/17 01:56:30,0
12/25/17 01:57:29,5
12/25/17 01:58:29,0
12/25/17 01:59:29,-1
12/25/17 02:00:29,16
12/25/17 02:01:29,0
12/25/17 02:02:29,20
12/25/17 02:03:29,0
12/25/17 02:04:29,0
12/25/17 02:05:29,3
12/25/17 02:06:29,6
12/25/17 02:07:29,-1
12/25/17 02:08:29,1
12/25/17 02:09:29,-17
12/25/17 02:10:29,2
12/25/17 02:11:29,3
12/25/17 02:12:29,4
12/25/17 02:13:29,-1
12/25/17 02:14:29,8
12/25/17 02:15:29,0
12/25/17 02:16:29,-3
12/25/17 02:17:29,8
12/25/17 02:18:29,0
12/25/17 02:19:29,0
12/25/17 02:20:29,4
12/25/17 02:21:29,1
12/25/17 02:22:29,-16
12/25/17 02:23:29,60
12/25/17 02:24:29,7
12/25/17 02:25:29,0
12/25/17 02:26:28,0
12/25/17 02:27:28,0
12/25/17 02:28:28,-3
12/25/17 02:29:28,-66
12/25/17 02:30:28,-5
12/25/17 02:31:28,-2
12/25/17 02:32:28,0
12/25/17 02:33:28,-1
12/25/17 02:34:28,-13
12/25/17 02:35:28,-4
12/25/17 02:36:28,-1
12/25/17 02:37:28,23
12/25/17 02:38:28,26
12/25/17 02:39:28,-29
12/25/17 02:40:28,-1
12/25/17 02:41:28,0
12/25/17 02:42:28,-9
12/25/17 02:43:28,-5
12/25/17 02:44:28,12
12/25/17 02:45:28,1
12/25/17 02:46:28,-23
12/25/17 02:47:28,4
12/25/17 02:48:28,-4
12/25/17 02:49:28,1
12/25/17 02:50:28,0
12/25/17 02:51:28,-1
12/25/17 02:52:28,-3
12/25/17 02:53:28,-3
12/25/17 02:54:28,-3
12/25/17 02:55:28,-17
12/25/17 02:56:28,2
12/25/17 02:57:27,0
12/25/17 02:58:27,0
12/25/17 02:59:27,5
12/25/17 03:00:27,0
12/25/17 03:01:27,0
12/25/17 03:02:27,15
12/25/17 03:03:27,21
12/25/17 03:04:27,-1
12/25/17 03:05:27,-1
12/25/17 03:06:27,-1
12/25/17 03:07:27,3
12/25/17 03:08:27,-5
12/25/17 03:09:27,0
12/25/17 03:10:27,-1
12/25/17 03:11:27,-7
12/25/17 03:12:27,-6
12/25/17 03:13:27,-2
