timestamp,Infrared to Red Signal Ratio
01/11/20 00:00:01,-3
01/11/20 00:01:01,-5
01/11/20 00:02:01,-7
01/11/20 00:03:01,-19
01/11/20 00:04:01,-3
01/11/20 00:05:01,-7
01/11/20 00:06:01,-5
01/11/20 00:07:00,-9
01/11/20 00:08:00,-12
01/11/20 00:09:00,-2
01/11/20 00:10:00,-15
01/11/20 00:11:00,-2
01/11/20 00:12:00,-23
01/11/20 00:13:00,-5
01/11/20 00:14:00,-7
01/11/20 00:15:00,-9
01/11/20 00:16:00,-4
01/11/20 00:17:00,0
01/11/20 00:18:00,-6
01/11/20 00:19:00,0
01/11/20 00:20:00,0
01/11/20 00:21:00,0
01/11/20 00:22:00,-5
01/11/20 00:23:00,-1
01/11/20 00:24:00,1
01/11/20 00:25:00,0
01/11/20 00:26:00,-2
01/11/20 00:27:00,-2
01/11/20 00:28:00,0
01/11/20 00:29:00,0
01/11/20 00:30:00,0
01/11/20 00:31:00,1
01/11/20 00:32:00,-1
01/11/20 00:33:00,-1
01/11/20 00:34:00,-3
01/11/20 00:35:00,5
01/11/20 00:36:59,-2
01/11/20 00:37:59,-6
01/11/20 00:38:59,-1
01/11/20 00:39:59,-2
01/11/20 00:40:59,-1
01/11/20 00:41:59,0
01/11/20 00:42:59,-1
01/11/20 00:43:59,-6
01/11/20 00:44:59,-2
01/11/20 00:45:59,11
01/11/20 00:46:59,44
01/11/20 00:47:59,-7
01/11/20 00:48:59,4
01/11/20 00:49:59,-12
01/11/20 00:50:59,0
01/11/20 00:51:59,-6
01/11/20 00:52:59,-16
01/11/20 00:53:59,-12
01/11/20 00:54:59,-2
01/11/20 00:55:59,0
01/11/20 00:56:59,12
01/11/20 00:57:59,4
01/11/20 00:58:59,-1
01/11/20 00:59:59,-12
01/11/20 01:00:59,-1
01/11/20 01:01:59,30
01/11/20 01:02:59,0
01/11/20 01:03:59,-12
01/11/20 01:05:01,-1
01/11/20 01:06:01,0
01/11/20 01:07:01,-5
01/11/20 01:08:00,-3
01/11/20 01:09:00,-8
01/11/20 01:10:00,-11
01/11/20 01:11:00,2
01/11/20 01:12:00,-23
01/11/20 01:13:00,0
01/11/20 01:14:00,-14
01/11/20 01:15:00,-12
01/11/20 01:16:00,-2
01/11/20 01:17:00,-1
01/11/20 01:18:00,-12
01/11/20 01:19:00,-1
01/11/20 01:20:00,8
01/11/20 01:21:00,-7
01/11/20 01:22:00,-1
01/11/20 01:23:00,-2
01/11/20 01:24:00,-2
01/11/20 01:25:00,2
01/11/20 01:26:00,-1
01/11/20 01:27:00,-2
01/11/20 01:28:00,-1
01/11/20 01:29:00,0
