timestamp,Infrared to Red Signal Ratio
08/10/19 02:22:03,-2
08/10/19 02:23:03,0
08/10/19 02:24:03,-29
08/10/19 02:25:02,10
08/10/19 02:26:02,-22
08/10/19 02:27:02,-1
08/10/19 02:28:02,-6
08/10/19 02:29:02,-7
08/10/19 02:30:02,-45
08/10/19 02:31:02,-10
08/10/19 02:32:02,-7
08/10/19 02:33:02,0
08/10/19 02:34:02,0
08/10/19 02:35:02,-11
08/10/19 02:36:02,-3
08/10/19 02:37:02,-4
08/10/19 02:38:02,-11
08/10/19 02:39:02,0
08/10/19 02:40:02,-8
08/10/19 02:41:02,0
08/10/19 02:42:02,-3
08/10/19 02:43:02,0
08/10/19 02:44:02,-6
08/10/19 02:45:02,-4
08/10/19 02:46:02,-4
08/10/19 02:47:02,-1
08/10/19 02:48:02,0
08/10/19 02:49:02,-6
08/10/19 02:50:02,0
08/10/19 02:51:02,-6
08/10/19 02:52:02,0
08/10/19 02:53:02,0
08/10/19 02:54:02,-2
08/10/19 02:55:01,-1
08/10/19 02:56:01,0
08/10/19 02:57:01,-1
08/10/19 02:58:01,-2
08/10/19 02:59:01,-19
08/10/19 03:00:01,-6
08/10/19 03:01:01,0
08/10/19 03:02:01,2
08/10/19 03:03:01,23
08/10/19 03:04:01,6
08/10/19 03:05:01,-34
08/10/19 03:06:01,2
08/10/19 03:07:01,8
08/10/19 03:08:01,-1
08/10/19 03:09:01,-2
08/10/19 03:10:01,-42
08/10/19 03:11:01,-15
08/10/19 03:12:01,-10
08/10/19 03:13:01,26
08/10/19 03:14:01,-17
08/10/19 03:15:01,0
08/10/19 03:16:01,8
08/10/19 03:17:01,4
08/10/19 03:18:01,0
08/10/19 03:19:01,0
08/10/19 03:20:01,-6
08/10/19 03:21:01,-3
08/10/19 03:22:03,-11
08/10/19 03:23:03,6
08/10/19 03:24:03,0
08/10/19 03:25:03,-12
08/10/19 03:26:02,-3
08/10/19 03:27:02,22
08/10/19 03:28:02,-14
08/10/19 03:29:02,1
08/10/19 03:30:02,3
08/10/19 03:31:02,1
08/10/19 03:32:02,29
08/10/19 03:33:02,-1
08/10/19 03:34:02,0
08/10/19 03:35:02,-24
08/10/19 03:36:02,2
08/10/19 03:37:02,0
08/10/19 03:38:02,1
08/10/19 03:39:02,-2
08/10/19 03:40:02,-2
08/10/19 03:41:02,-6
08/10/19 03:42:02,2
08/10/19 03:43:02,0
08/10/19 03:44:02,0
08/10/19 03:45:02,-2
08/10/19 03:46:02,-8
08/10/19 03:47:02,-1
08/10/19 03:48:02,-2
08/10/19 03:49:02,0
08/10/19 03:50:02,-2
08/10/19 03:51:02,-2
08/10/19 03:52:02,-10
08/10/19 03:53:02,-2
08/10/19 03:54:02,-4
08/10/19 03:55:02,-1
08/10/19 03:56:01,-4
08/10/19 03:57:01,6
08/10/19 03:58:01,-1
08/10/19 03:59:01,0
08/10/19 04:00:01,0
08/10/19 04:01:01,0
08/10/19 04:02:01,0
08/10/19 04:03:01,-2
08/10/19 04:04:01,-1
08/10/19 04:05:01,-1
08/10/19 04:06:01,-2
08/10/19 04:07:01,0
08/10/19 04:08:01,2
08/10/19 04:09:01,3
08/10/19 04:10:01,0
08/10/19 04:11:01,-49
08/10/19 04:12:01,-13
08/10/19 04:13:01,-10
08/10/19 04:14:01,-1
08/10/19 04:15:01,-7
08/10/19 04:16:01,0
08/10/19 04:17:01,0
08/10/19 04:18:01,-1
08/10/19 04:19:01,-3
08/10/19 04:20:01,0
08/10/19 04:21:01,15
08/10/19 04:22:01,-1
08/10/19 04:23:03,0
08/10/19 04:24:03,-1
08/10/19 04:25:03,-3
08/10/19 04:26:02,-5
08/10/19 04:27:02,4
08/10/19 04:28:02,4
08/10/19 04:29:02,-7
08/10/19 04:30:02,0
08/10/19 04:31:02,0
08/10/19 04:32:02,0
08/10/19 04:33:02,-1
08/10/19 04:34:02,45
08/10/19 04:35:02,2
08/10/19 04:36:02,41
08/10/19 04:37:02,-4
08/10/19 04:38:02,-31
08/10/19 04:39:02,-6
08/10/19 04:40:02,3
08/10/19 04:41:02,6
08/10/19 04:42:02,-20
08/10/19 04:43:02,0
08/10/19 04:44:02,-9
08/10/19 04:45:02,-2
08/10/19 04:46:02,22
08/10/19 04:47:02,-17
08/10/19 04:48:02,1
08/10/19 04:49:02,0
08/10/19 04:50:02,-1
08/10/19 04:51:02,1
08/10/19 04:52:02,-4
08/10/19 04:53:02,0
08/10/19 04:54:02,-19
08/10/19 04:55:02,0
08/10/19 04:56:02,-17
08/10/19 04:57:01,-1
08/10/19 04:58:01,-16
08/10/19 04:59:01,-7
08/10/19 05:00:01,-14
08/10/19 05:01:01,1
08/10/19 05:02:01,-18
08/10/19 05:03:01,-7
08/10/19 05:04:01,0
08/10/19 05:05:01,2
08/10/19 05:06:01,0
08/10/19 05:07:01,-18
08/10/19 05:08:01,-4
08/10/19 05:09:01,7
08/10/19 05:10:01,-26
08/10/19 05:11:01,27
08/10/19 05:12:01,-1
08/10/19 05:13:01,30
08/10/19 05:14:01,13
08/10/19 05:15:01,12
08/10/19 05:16:01,18
08/10/19 05:17:01,2
08/10/19 05:18:01,21
08/10/19 05:19:01,-8
08/10/19 05:20:01,13
08/10/19 05:21:01,11
08/10/19 05:22:01,1
08/10/19 05:23:01,-2
08/10/19 05:24:01,0
08/10/19 05:25:01,-1
08/10/19 05:26:01,-9
08/10/19 05:27:00,-3
08/10/19 05:28:00,-8
08/10/19 05:29:00,-18
08/10/19 05:30:00,2
08/10/19 05:31:00,-1
08/10/19 05:32:00,0
08/10/19 05:33:00,0
08/10/19 05:34:00,3
08/10/19 05:35:00,0
08/10/19 05:36:00,0
08/10/19 05:37:00,-1
08/10/19 05:38:00,5
08/10/19 05:39:00,3
08/10/19 05:40:00,21
08/10/19 05:41:00,1
08/10/19 05:42:00,-2
08/10/19 05:43:00,36
08/10/19 05:44:00,-48
08/10/19 05:45:00,27
08/10/19 05:46:00,47
08/10/19 05:47:00,41
08/10/19 05:48:00,1
08/10/19 05:49:00,15
08/10/19 05:50:00,-12
08/10/19 05:51:00,-10
08/10/19 05:52:00,9
08/10/19 05:53:00,7
08/10/19 05:54:01,0
08/10/19 05:55:01,2
08/10/19 05:56:01,0
08/10/19 05:57:00,-37
08/10/19 05:58:00,-9
08/10/19 05:59:00,0
08/10/19 06:00:00,2
08/10/19 06:01:00,-4
08/10/19 06:02:00,0
08/10/19 06:03:02,0
08/10/19 06:04:02,3
08/10/19 06:05:02,8
08/10/19 06:06:02,7
08/10/19 06:07:02,13
08/10/19 06:08:02,14
08/10/19 06:09:02,-8
08/10/19 06:10:02,-7
08/10/19 06:11:02,-3
08/10/19 06:12:02,-1
08/10/19 06:13:02,-5
08/10/19 06:14:02,-2
08/10/19 06:15:02,0
08/10/19 06:16:02,6
08/10/19 06:17:02,-1
08/10/19 06:18:02,2
08/10/19 06:19:02,0
08/10/19 06:20:02,4
08/10/19 06:21:02,-2
08/10/19 06:22:02,1
08/10/19 06:23:02,1
08/10/19 06:24:04,-1
08/10/19 06:25:04,1
08/10/19 06:26:04,19
08/10/19 06:27:04,25
08/10/19 06:28:03,-58
08/10/19 06:29:03,-7
08/10/19 06:30:03,0
08/10/19 06:31:03,0
08/10/19 06:32:03,-7
08/10/19 06:33:03,-1
08/10/19 06:34:03,-1
08/10/19 06:35:03,4
08/10/19 06:36:03,15
08/10/19 06:37:03,-1
08/10/19 06:38:03,-2
08/10/19 06:39:03,1
08/10/19 06:40:03,-1
08/10/19 06:41:03,-1
08/10/19 06:42:03,0
08/10/19 06:43:03,-3
08/10/19 06:44:03,18
08/10/19 06:45:03,22
08/10/19 06:46:03,0
08/10/19 06:47:03,1
08/10/19 06:48:03,-1
08/10/19 06:49:03,-11
08/10/19 06:50:03,0
08/10/19 06:51:03,0
08/10/19 06:52:03,0
08/10/19 06:53:03,0
08/10/19 06:54:03,6
08/10/19 06:55:03,0
08/10/19 06:56:03,4
08/10/19 06:57:03,-7
08/10/19 06:58:02,-11
08/10/19 06:59:02,-1
08/10/19 07:00:02,1
08/10/19 07:01:02,-3
08/10/19 07:02:02,-7
08/10/19 07:03:02,-21
08/10/19 07:04:02,0
08/10/19 07:05:02,0
08/10/19 07:06:02,-1
08/10/19 07:07:02,0
08/10/19 07:08:02,-1
08/10/19 07:09:02,-3
08/10/19 07:10:02,-4
08/10/19 07:11:02,-4
08/10/19 07:12:02,10
08/10/19 07:13:02,2
08/10/19 07:14:02,0
08/10/19 07:15:02,-5
08/10/19 07:16:02,0
08/10/19 07:17:02,22
08/10/19 07:18:02,0
08/10/19 07:19:02,19
08/10/19 07:20:02,-1
08/10/19 07:21:02,6
08/10/19 07:22:02,13
08/10/19 07:23:02,4
08/10/19 07:24:02,20
08/10/19 07:25:04,-8
08/10/19 07:26:04,0
08/10/19 07:27:04,10
08/10/19 07:28:03,-1
08/10/19 07:29:03,11
08/10/19 07:30:03,5
08/10/19 07:31:03,0
08/10/19 07:32:03,-37
08/10/19 07:33:03,-11
08/10/19 07:34:03,-3
08/10/19 07:35:03,-17
08/10/19 07:36:03,-11
08/10/19 07:37:03,10
08/10/19 07:38:03,-9
08/10/19 07:39:03,11
08/10/19 07:40:03,-25
08/10/19 07:41:03,1
08/10/19 07:42:03,-1
08/10/19 07:43:03,-2
08/10/19 07:44:03,0
08/10/19 07:45:03,-1
08/10/19 07:46:03,-6
08/10/19 07:47:03,2
08/10/19 07:48:03,-1
08/10/19 07:49:03,-4
08/10/19 07:50:03,0
08/10/19 07:51:03,-1
08/10/19 07:52:03,-4
08/10/19 07:53:03,-7
08/10/19 07:54:03,0
08/10/19 07:55:03,-2
08/10/19 07:56:03,0
08/10/19 07:57:03,-1
08/10/19 07:58:02,7
08/10/19 07:59:02,1
08/10/19 08:00:02,-19
08/10/19 08:01:02,0
08/10/19 08:02:02,7
08/10/19 08:03:02,-11
08/10/19 08:04:02,30
08/10/19 08:05:02,4
08/10/19 08:06:02,4
08/10/19 08:07:02,26
08/10/19 08:08:02,12
08/10/19 08:09:02,-6
08/10/19 08:10:02,-54
08/10/19 08:11:02,-3
08/10/19 08:12:02,-11
08/10/19 08:13:02,-23
08/10/19 08:14:02,17
08/10/19 08:15:02,2
08/10/19 08:16:02,0
08/10/19 08:17:02,-11
08/10/19 08:18:02,-1
08/10/19 08:19:02,-2
08/10/19 08:20:02,-27
08/10/19 08:21:02,-13
08/10/19 08:22:02,-2
08/10/19 08:23:02,-6
08/10/19 08:24:02,-3
08/10/19 08:25:03,-27
08/10/19 08:26:03,-3
08/10/19 08:27:03,27
08/10/19 08:28:03,1
08/10/19 08:29:02,-9
08/10/19 08:30:02,11
08/10/19 08:31:02,0
08/10/19 08:32:02,0
08/10/19 08:33:02,1
08/10/19 08:34:02,-8
08/10/19 08:35:02,1
08/10/19 08:36:02,-6
08/10/19 08:37:02,-1
08/10/19 08:38:02,-9
08/10/19 08:39:02,-1
08/10/19 08:40:02,7
08/10/19 08:41:02,-21
08/10/19 08:42:02,-13
08/10/19 08:43:02,-9
08/10/19 08:44:02,-4
08/10/19 08:45:02,-7
08/10/19 08:46:02,7
08/10/19 08:47:02,-60
08/10/19 08:48:02,-10
08/10/19 08:49:02,-33
08/10/19 08:50:02,-14
08/10/19 08:51:02,-6
08/10/19 08:52:02,0
08/10/19 08:53:02,13
08/10/19 08:54:02,-2
08/10/19 08:55:02,1
08/10/19 08:56:04,-22
08/10/19 08:57:04,-1
08/10/19 08:58:04,4
08/10/19 08:59:03,-4
08/10/19 09:00:03,-19
08/10/19 09:01:03,4
08/10/19 09:02:03,-23
08/10/19 09:03:03,2
08/10/19 09:04:03,5
08/10/19 09:05:03,-1
