timestamp,Infrared to Red Signal Ratio
11/10/18 00:33:30,-8
11/10/18 00:34:30,7
11/10/18 00:41:30,-29
11/10/18 00:42:32,0
11/10/18 00:43:32,-1
11/10/18 00:44:32,6
11/10/18 00:45:32,7
11/10/18 00:46:32,0
11/10/18 00:47:32,6
11/10/18 00:48:32,1
11/10/18 00:49:32,-1
11/10/18 00:50:32,0
11/10/18 00:51:32,0
11/10/18 00:52:32,-8
11/10/18 00:53:31,-1
11/10/18 00:54:31,2
11/10/18 00:55:31,0
11/10/18 00:56:31,-1
11/10/18 00:57:31,0
11/10/18 00:58:33,-1
11/10/18 00:59:33,-5
11/10/18 01:00:33,-1
11/10/18 01:01:33,-8
11/10/18 01:02:33,-11
11/10/18 01:03:33,0
11/10/18 01:04:33,0
11/10/18 01:05:33,-1
11/10/18 01:06:33,0
11/10/18 01:07:33,0
11/10/18 01:08:33,-5
11/10/18 01:09:33,-1
11/10/18 01:10:33,-11
11/10/18 01:11:33,0
11/10/18 01:12:33,-1
11/10/18 01:13:33,26
11/10/18 01:14:33,23
11/10/18 01:15:33,47
11/10/18 01:16:33,-1
11/10/18 01:17:33,1
11/10/18 01:18:33,22
11/10/18 01:19:33,30
11/10/18 01:20:33,-2
11/10/18 01:21:33,4
11/10/18 01:22:33,-1
11/10/18 01:23:33,52
11/10/18 01:24:32,0
11/10/18 01:25:32,2
11/10/18 01:26:32,2
11/10/18 01:27:32,-1
11/10/18 01:28:32,10
11/10/18 01:29:32,-1
11/10/18 01:30:34,0
11/10/18 01:31:34,-13
11/10/18 01:32:34,0
11/10/18 01:33:34,-8
11/10/18 01:34:34,0
11/10/18 01:35:34,-4
11/10/18 01:36:34,2
11/10/18 01:37:34,-17
11/10/18 01:38:34,47
11/10/18 01:39:34,-5
11/10/18 01:40:34,3
11/10/18 01:41:34,0
11/10/18 01:42:34,13
11/10/18 01:43:34,8
11/10/18 01:44:34,11
11/10/18 01:45:34,23
11/10/18 01:46:34,5
11/10/18 01:47:34,1
11/10/18 01:48:34,2
11/10/18 01:49:34,-5
11/10/18 01:50:34,16
11/10/18 01:51:34,0
11/10/18 01:52:34,26
11/10/18 01:53:34,-3
11/10/18 01:54:33,0
11/10/18 01:55:33,0
11/10/18 01:56:33,-9
11/10/18 01:57:33,-6
11/10/18 01:58:33,0
