timestamp,Infrared to Red Signal Ratio
10/18/18 01:55:00,12
10/18/18 02:32:00,7
10/18/18 02:33:00,29
10/18/18 02:34:00,0
10/18/18 02:35:00,9
10/18/18 02:36:00,1
10/18/18 02:37:00,-1
10/18/18 02:38:02,0
10/18/18 02:39:02,12
10/18/18 02:40:02,0
10/18/18 02:41:02,15
10/18/18 02:42:02,-7
10/18/18 02:43:02,-1
10/18/18 02:44:02,0
10/18/18 02:45:02,1
10/18/18 02:46:02,-2
10/18/18 02:47:02,-28
10/18/18 02:48:04,-33
10/18/18 02:49:04,-1
10/18/18 02:50:04,0
10/18/18 02:51:04,0
10/18/18 02:52:04,0
10/18/18 02:53:04,0
10/18/18 02:54:04,0
10/18/18 02:55:04,-1
10/18/18 02:56:04,23
10/18/18 02:57:04,0
10/18/18 02:58:04,-1
10/18/18 02:59:03,0
10/18/18 03:00:03,0
10/18/18 03:01:03,0
10/18/18 03:02:03,0
10/18/18 03:03:03,38
10/18/18 03:04:03,2
10/18/18 03:05:03,2
10/18/18 03:06:03,1
10/18/18 03:07:03,1
10/18/18 03:08:03,1
10/18/18 03:09:03,-3
10/18/18 03:10:03,-3
10/18/18 03:11:03,0
10/18/18 03:12:03,1
10/18/18 03:13:03,-3
10/18/18 03:14:03,1
10/18/18 03:15:03,5
10/18/18 03:16:03,1
10/18/18 03:17:03,2
10/18/18 03:18:04,0
10/18/18 03:19:04,3
10/18/18 03:20:04,0
10/18/18 03:21:04,0
10/18/18 03:22:04,0
10/18/18 03:23:04,0
10/18/18 03:24:04,-1
10/18/18 03:25:04,-17
10/18/18 03:26:04,7
10/18/18 03:27:04,-1
10/18/18 03:28:04,18
10/18/18 03:29:04,0
10/18/18 03:30:03,9
10/18/18 03:31:03,0
10/18/18 03:32:03,12
10/18/18 03:33:03,-45
10/18/18 03:34:05,0
10/18/18 03:35:05,4
10/18/18 03:36:05,-2
10/18/18 03:37:05,-38
10/18/18 03:38:05,-21
10/18/18 03:39:05,16
10/18/18 03:40:05,1
10/18/18 03:41:05,0
10/18/18 03:42:05,-27
10/18/18 03:43:05,-3
10/18/18 03:44:05,-2
10/18/18 03:45:05,-16
10/18/18 03:46:05,-5
10/18/18 03:47:05,9
10/18/18 03:48:05,-7
10/18/18 03:49:05,-21
10/18/18 03:50:05,4
10/18/18 03:51:05,-5
10/18/18 03:52:05,-1
10/18/18 03:53:05,0
10/18/18 03:54:05,0
10/18/18 03:55:05,-2
10/18/18 03:56:05,-1
10/18/18 03:57:05,-1
10/18/18 03:58:05,0
