timestamp,Infrared to Red Signal Ratio
01/09/18 03:23:30,5
01/09/18 03:24:30,2
01/09/18 03:25:30,0
01/09/18 03:26:30,-3
01/09/18 03:27:30,-22
01/09/18 03:28:30,-2
01/09/18 03:29:30,1
01/09/18 03:30:30,0
01/09/18 03:31:30,2
01/09/18 03:32:30,3
01/09/18 03:33:30,1
01/09/18 03:34:32,-8
01/09/18 03:35:32,1
01/09/18 03:36:32,6
01/09/18 03:37:40,0
01/09/18 03:38:40,-2
01/09/18 03:39:40,27
01/09/18 03:40:40,-4
01/09/18 03:41:40,-2
01/09/18 03:42:40,-20
01/09/18 03:43:40,-1
01/09/18 03:44:40,-1
01/09/18 03:45:40,7
01/09/18 03:46:40,-1
01/09/18 03:47:40,-4
01/09/18 03:48:40,0
01/09/18 03:49:40,0
01/09/18 03:50:40,-3
01/09/18 03:51:40,2
01/09/18 03:52:40,0
01/09/18 03:53:42,0
01/09/18 03:54:42,0
01/09/18 03:55:42,9
01/09/18 03:56:42,27
01/09/18 03:57:42,11
01/09/18 03:58:42,-1
01/09/18 03:59:42,-2
01/09/18 04:00:42,-61
01/09/18 04:01:42,-1
01/09/18 04:02:42,-57
01/09/18 04:03:42,0
01/09/18 04:04:42,1
01/09/18 04:05:42,7
01/09/18 04:06:42,-6
01/09/18 04:07:41,-8
01/09/18 04:08:41,-2
01/09/18 04:09:43,1
01/09/18 04:10:43,-10
01/09/18 04:11:43,-1
01/09/18 04:12:43,-26
01/09/18 04:13:43,-17
01/09/18 04:14:43,0
01/09/18 04:15:43,3
01/09/18 04:16:43,4
01/09/18 04:17:43,4
01/09/18 04:18:43,6
01/09/18 04:19:43,0
01/09/18 04:20:43,0
01/09/18 04:21:43,7
01/09/18 04:22:43,1
01/09/18 04:23:43,-3
01/09/18 04:24:43,0
01/09/18 04:25:43,-12
01/09/18 04:26:43,-1
01/09/18 04:27:43,-3
01/09/18 04:28:43,-1
01/09/18 04:29:43,-1
01/09/18 04:30:43,-27
01/09/18 04:31:43,5
01/09/18 04:32:43,-28
01/09/18 04:33:43,-35
01/09/18 04:34:43,1
01/09/18 04:35:43,-2
01/09/18 04:36:43,-1
01/09/18 04:37:43,0
01/09/18 04:38:42,4
01/09/18 04:39:42,0
01/09/18 04:40:42,-40
01/09/18 04:41:42,-6
01/09/18 04:42:42,5
01/09/18 04:43:42,-42
01/09/18 04:44:42,-1
01/09/18 04:45:42,-1
01/09/18 04:46:42,-5
01/09/18 04:47:42,-20
01/09/18 04:48:42,-4
01/09/18 04:49:42,4
01/09/18 04:50:42,-18
01/09/18 04:51:42,-1
01/09/18 04:52:42,0
01/09/18 04:53:42,-3
01/09/18 04:54:42,-28
01/09/18 04:55:42,-3
01/09/18 04:56:42,11
01/09/18 04:57:42,-1
01/09/18 04:58:42,-1
01/09/18 04:59:42,3
01/09/18 05:00:42,0
01/09/18 05:01:42,0
01/09/18 05:02:42,-1
01/09/18 05:03:42,-3
01/09/18 05:04:42,-5
01/09/18 05:05:42,0
01/09/18 05:06:42,0
01/09/18 05:07:42,7
01/09/18 05:08:41,-2
01/09/18 05:09:41,-3
01/09/18 05:10:41,0
01/09/18 05:11:41,0
01/09/18 05:12:41,6
01/09/18 05:13:41,1
01/09/18 05:14:41,1
01/09/18 05:15:41,1
01/09/18 05:16:41,1
01/09/18 05:17:41,-2
01/09/18 05:18:41,-15
01/09/18 05:19:41,-3
01/09/18 05:20:41,7
01/09/18 05:21:41,-1
01/09/18 05:22:41,0
01/09/18 05:23:41,-1
01/09/18 05:24:41,-1
01/09/18 05:25:41,3
01/09/18 05:26:41,-5
01/09/18 05:27:41,-1
01/09/18 05:28:41,0
01/09/18 05:29:41,-3
01/09/18 05:30:41,4
01/09/18 05:31:43,-1
01/09/18 05:32:43,-1
01/09/18 05:33:43,-2
01/09/18 05:34:43,-33
01/09/18 05:35:43,-18
01/09/18 05:36:43,-5
01/09/18 05:37:43,-1
01/09/18 05:38:43,0
01/09/18 05:39:42,-5
01/09/18 05:40:42,12
01/09/18 05:41:42,-1
01/09/18 05:42:42,12
01/09/18 05:43:42,7
01/09/18 05:44:42,28
01/09/18 05:45:42,-2
01/09/18 05:46:42,-2
01/09/18 05:47:44,-1
01/09/18 05:48:44,-26
01/09/18 05:49:44,0
01/09/18 05:50:44,5
01/09/18 05:51:44,-17
01/09/18 05:52:44,4
01/09/18 05:53:44,-1
01/09/18 05:54:44,0
01/09/18 05:55:44,0
01/09/18 05:56:44,-5
01/09/18 05:57:44,-2
01/09/18 05:58:44,14
01/09/18 05:59:44,-63
01/09/18 06:00:44,-7
01/09/18 06:01:44,33
01/09/18 06:02:44,-10
01/09/18 06:03:44,-17
01/09/18 06:04:44,0
01/09/18 06:05:44,1
01/09/18 06:06:45,0
01/09/18 06:07:45,13
01/09/18 06:08:45,6
01/09/18 06:09:44,9
01/09/18 06:10:44,-8
01/09/18 06:11:44,0
01/09/18 06:12:44,3
01/09/18 06:13:44,-5
01/09/18 06:14:44,-10
01/09/18 06:15:44,-44
01/09/18 06:16:44,-2
01/09/18 06:17:44,0
01/09/18 06:18:44,1
01/09/18 06:19:46,2
01/09/18 06:20:46,-2
01/09/18 06:21:46,-26
01/09/18 06:22:46,-1
01/09/18 06:23:46,0
01/09/18 06:24:46,0
01/09/18 06:25:46,-1
01/09/18 06:26:46,38
01/09/18 06:27:46,0
01/09/18 06:28:46,0
01/09/18 06:29:46,14
01/09/18 06:30:46,3
01/09/18 06:31:46,0
01/09/18 06:32:46,-49
01/09/18 06:33:46,0
01/09/18 06:34:46,-17
01/09/18 06:35:48,-16
01/09/18 06:36:48,0
01/09/18 06:37:48,0
01/09/18 06:38:48,0
01/09/18 06:39:47,0
01/09/18 06:40:47,-2
01/09/18 06:41:47,-1
01/09/18 06:44:17,0
01/09/18 06:45:17,-10
01/09/18 06:46:17,-31
01/09/18 06:47:17,-16
01/09/18 06:48:17,-1
01/09/18 06:49:17,-1
01/09/18 06:50:17,-3
01/09/18 06:51:17,-8
01/09/18 06:52:17,-1
01/09/18 06:53:17,-6
01/09/18 06:54:17,-4
01/09/18 06:55:17,-8
