timestamp,Infrared to Red Signal Ratio
05/08/19 03:46:30,-1
05/08/19 03:52:00,0
05/08/19 03:53:04,5
05/08/19 03:54:04,0
05/08/19 03:55:04,0
05/08/19 03:56:04,0
05/08/19 03:57:04,-11
05/08/19 03:58:04,-1
05/08/19 03:59:04,5
05/08/19 04:00:04,6
05/08/19 04:01:04,22
05/08/19 04:02:03,0
05/08/19 04:12:00,0
05/08/19 04:13:00,0
05/08/19 04:14:00,0
05/08/19 04:15:00,0
05/08/19 04:16:00,-2
05/08/19 04:17:00,1
05/08/19 04:18:00,2
05/08/19 04:19:00,-4
05/08/19 04:20:00,-1
05/08/19 04:21:00,-16
05/08/19 04:22:00,-1
05/08/19 04:23:00,-2
05/08/19 04:24:00,0
05/08/19 04:25:00,-3
05/08/19 04:26:00,12
05/08/19 04:27:00,-1
05/08/19 04:28:00,4
05/08/19 04:29:00,3
05/08/19 04:30:00,1
05/08/19 04:31:59,0
05/08/19 04:32:59,0
05/08/19 04:33:59,-1
05/08/19 04:34:59,0
05/08/19 04:35:59,0
05/08/19 04:36:59,1
05/08/19 04:37:59,2
05/08/19 04:39:01,5
05/08/19 04:40:01,-55
05/08/19 04:41:01,-2
05/08/19 04:42:01,-50
05/08/19 04:43:01,2
05/08/19 04:44:01,-1
05/08/19 04:45:01,-4
05/08/19 04:46:01,-2
05/08/19 04:47:01,0
05/08/19 04:48:01,-4
05/08/19 04:49:01,0
05/08/19 04:50:01,-4
05/08/19 04:51:01,-1
05/08/19 04:52:01,17
05/08/19 04:53:01,-13
05/08/19 04:54:05,22
05/08/19 04:55:05,-5
05/08/19 04:56:05,1
05/08/19 04:57:05,3
05/08/19 04:58:05,-37
05/08/19 04:59:05,-3
05/08/19 05:00:05,0
05/08/19 05:01:05,0
05/08/19 05:02:04,-1
05/08/19 05:03:04,-4
05/08/19 05:04:04,7
05/08/19 05:05:04,-4
05/08/19 05:06:04,0
05/08/19 05:07:04,-1
05/08/19 05:08:04,-3
05/08/19 05:09:06,1
05/08/19 05:10:06,2
05/08/19 05:11:06,-6
05/08/19 05:12:06,-1
05/08/19 05:13:06,13
05/08/19 05:14:06,4
05/08/19 05:15:06,4
05/08/19 05:16:06,-1
05/08/19 05:17:06,10
05/08/19 05:18:06,7
05/08/19 05:19:06,9
05/08/19 05:20:06,-4
05/08/19 05:21:06,3
05/08/19 05:22:06,22
05/08/19 05:23:06,12
05/08/19 05:24:06,11
05/08/19 05:25:06,-1
