timestamp,Infrared to Red Signal Ratio
11/07/19 00:09:00,1
11/07/19 00:10:00,-4
11/07/19 00:11:00,0
11/07/19 00:12:00,5
11/07/19 00:13:00,-1
11/07/19 00:14:00,1
11/07/19 00:15:00,5
11/07/19 00:16:00,0
11/07/19 00:17:00,-3
11/07/19 00:18:00,3
11/07/19 00:19:00,0
11/07/19 00:20:00,0
11/07/19 00:21:00,-3
11/07/19 00:22:00,0
11/07/19 00:23:00,8
11/07/19 00:24:00,0
11/07/19 00:25:00,1
11/07/19 00:26:00,-2
11/07/19 00:27:00,1
11/07/19 00:28:00,5
11/07/19 00:29:00,10
11/07/19 00:30:00,10
11/07/19 00:31:00,8
11/07/19 00:32:00,2
11/07/19 00:33:00,7
11/07/19 00:34:02,-3
11/07/19 00:35:02,-7
11/07/19 00:36:02,12
11/07/19 00:37:01,0
11/07/19 00:38:01,8
11/07/19 00:39:01,0
11/07/19 00:40:01,7
11/07/19 00:41:01,7
11/07/19 00:42:01,0
11/07/19 00:43:01,25
11/07/19 00:44:01,-1
11/07/19 00:45:01,-3
11/07/19 00:46:01,0
11/07/19 00:47:01,6
11/07/19 00:48:01,9
11/07/19 00:49:01,22
11/07/19 00:50:01,15
11/07/19 00:51:01,1
11/07/19 00:52:01,65
11/07/19 00:53:01,20
11/07/19 00:54:01,-11
11/07/19 00:55:01,-3
11/07/19 00:56:01,0
11/07/19 00:57:01,5
11/07/19 00:58:01,-1
11/07/19 00:59:01,-4
11/07/19 01:00:01,-4
11/07/19 01:01:01,0
11/07/19 01:02:01,35
11/07/19 01:03:01,4
11/07/19 01:04:01,0
11/07/19 01:05:01,4
11/07/19 01:06:01,7
11/07/19 01:07:01,-27
11/07/19 01:08:00,-26
11/07/19 01:09:00,0
11/07/19 01:10:00,36
11/07/19 01:11:00,1
11/07/19 01:12:00,10
11/07/19 01:13:00,2
11/07/19 01:14:00,8
11/07/19 01:15:00,0
11/07/19 01:16:00,0
11/07/19 01:17:00,22
11/07/19 01:18:00,-15
11/07/19 01:19:00,-3
11/07/19 01:20:00,-1
11/07/19 01:21:00,-11
11/07/19 01:22:00,-1
11/07/19 01:23:00,-3
11/07/19 01:24:00,-1
11/07/19 01:25:00,-4
11/07/19 01:26:00,-1
11/07/19 01:27:00,-1
11/07/19 01:28:00,11
11/07/19 01:29:00,-2
11/07/19 01:30:00,1
11/07/19 01:31:00,15
11/07/19 01:32:00,-2
11/07/19 01:33:00,8
11/07/19 01:34:00,-1
11/07/19 01:35:02,-10
11/07/19 01:36:02,-1
11/07/19 01:37:02,-16
11/07/19 01:38:01,-5
11/07/19 01:39:01,33
11/07/19 01:40:01,14
11/07/19 01:41:01,0
11/07/19 01:42:01,0
11/07/19 01:43:01,8
11/07/19 01:44:01,0
11/07/19 01:45:01,-8
11/07/19 01:46:01,4
11/07/19 01:47:01,4
11/07/19 01:48:01,-1
11/07/19 01:49:01,1
11/07/19 01:50:01,25
11/07/19 01:51:01,-1
11/07/19 01:52:01,0
11/07/19 01:53:01,0
11/07/19 01:54:01,-1
11/07/19 01:55:01,-5
11/07/19 01:56:01,0
11/07/19 01:57:01,7
11/07/19 01:58:01,0
11/07/19 01:59:01,-6
11/07/19 02:00:01,-8
11/07/19 02:01:01,-1
11/07/19 02:02:01,6
11/07/19 02:03:01,-6
11/07/19 02:04:01,-1
11/07/19 02:05:01,-2
11/07/19 02:06:01,-10
11/07/19 02:07:01,10
11/07/19 02:08:00,0
11/07/19 02:09:00,16
11/07/19 02:10:00,0
11/07/19 02:11:00,0
11/07/19 02:12:00,6
11/07/19 02:13:00,-2
11/07/19 02:14:00,-7
11/07/19 02:15:00,0
11/07/19 02:16:00,-3
11/07/19 02:17:00,1
11/07/19 02:18:00,-2
11/07/19 02:19:00,2
11/07/19 02:20:00,0
11/07/19 02:21:00,-1
11/07/19 02:22:00,4
11/07/19 02:23:00,-1
11/07/19 02:24:00,0
11/07/19 02:25:00,0
11/07/19 02:26:00,4
11/07/19 02:27:00,0
11/07/19 02:28:00,19
11/07/19 02:29:00,11
11/07/19 02:30:00,1
11/07/19 02:31:00,0
11/07/19 02:32:00,-1
11/07/19 02:33:00,0
11/07/19 02:34:00,0
11/07/19 02:35:02,2
11/07/19 02:36:02,7
11/07/19 02:37:02,13
11/07/19 02:38:01,-1
11/07/19 02:39:01,10
11/07/19 02:40:01,-7
11/07/19 02:41:01,0
11/07/19 02:42:01,8
11/07/19 02:43:01,-1
11/07/19 02:44:01,13
11/07/19 02:45:01,7
11/07/19 02:46:01,26
11/07/19 02:47:01,-2
11/07/19 02:48:01,50
11/07/19 02:49:01,22
11/07/19 02:50:01,-7
11/07/19 02:51:01,-1
11/07/19 02:52:01,-6
11/07/19 02:53:01,10
11/07/19 02:54:01,0
11/07/19 02:55:01,2
11/07/19 02:56:01,2
11/07/19 02:57:01,-20
11/07/19 02:58:01,1
11/07/19 02:59:01,-12
11/07/19 03:00:01,-83
11/07/19 03:01:01,76
11/07/19 03:02:01,3
11/07/19 03:03:01,0
11/07/19 03:04:01,16
11/07/19 03:05:01,-12
11/07/19 03:06:03,18
11/07/19 03:07:03,3
11/07/19 03:08:03,0
11/07/19 03:09:02,0
11/07/19 03:10:02,-2
11/07/19 03:11:02,-9
11/07/19 03:12:02,-3
11/07/19 03:13:02,-5
11/07/19 03:14:02,17
11/07/19 03:15:02,6
11/07/19 03:16:02,0
11/07/19 03:17:02,-22
11/07/19 03:18:02,-28
11/07/19 03:19:02,-41
11/07/19 03:20:02,-57
11/07/19 03:21:02,-3
11/07/19 03:22:02,-43
11/07/19 03:23:02,3
11/07/19 03:24:02,-8
