timestamp,Infrared to Red Signal Ratio
01/18/18 00:00:03,3
01/18/18 00:01:03,-1
01/18/18 00:02:03,-1
01/18/18 00:03:05,-3
01/18/18 00:04:05,-1
01/18/18 00:05:05,-1
01/18/18 00:06:05,-4
01/18/18 00:07:05,-1
01/18/18 00:08:05,0
01/18/18 00:09:05,0
01/18/18 00:10:05,-7
01/18/18 00:11:05,-11
01/18/18 00:12:05,0
01/18/18 00:13:05,-5
01/18/18 00:14:05,-1
01/18/18 00:15:05,-2
01/18/18 00:16:05,-1
01/18/18 00:17:05,-17
01/18/18 00:18:05,7
01/18/18 00:19:05,0
01/18/18 00:20:05,-2
01/18/18 00:21:05,-16
01/18/18 00:22:05,0
01/18/18 00:23:05,-2
01/18/18 00:24:05,-4
01/18/18 00:25:05,3
01/18/18 00:26:05,-3
01/18/18 00:27:05,-19
01/18/18 00:28:04,0
01/18/18 00:29:04,-2
01/18/18 00:30:04,-2
01/18/18 00:31:04,1
01/18/18 00:32:06,0
01/18/18 00:33:06,0
01/18/18 00:34:08,1
01/18/18 00:35:08,-2
01/18/18 00:36:08,5
01/18/18 00:37:08,0
01/18/18 00:38:12,11
01/18/18 00:39:12,0
01/18/18 00:40:12,1
01/18/18 00:41:12,1
01/18/18 00:42:12,5
01/18/18 00:43:12,-1
01/18/18 00:44:12,-1
01/18/18 00:45:12,-1
01/18/18 00:46:12,-13
01/18/18 00:47:12,12
01/18/18 00:48:12,2
01/18/18 00:49:12,0
01/18/18 00:50:12,-25
01/18/18 00:51:12,-9
01/18/18 00:52:12,4
01/18/18 00:53:12,0
01/18/18 00:54:12,-19
01/18/18 00:55:12,15
01/18/18 00:56:12,6
01/18/18 00:57:12,0
01/18/18 00:58:11,34
01/18/18 00:59:11,-10
01/18/18 01:00:11,18
01/18/18 01:01:11,-23
01/18/18 01:02:11,17
01/18/18 01:03:11,-50
01/18/18 01:04:11,10
01/18/18 01:05:11,-1
01/18/18 01:06:13,-21
01/18/18 01:07:13,2
01/18/18 01:08:13,-1
01/18/18 01:09:13,-12
01/18/18 01:10:13,-40
01/18/18 01:11:13,-72
01/18/18 01:12:13,7
01/18/18 01:13:13,2
01/18/18 01:14:13,0
01/18/18 01:15:13,-16
01/18/18 01:16:13,-3
01/18/18 01:17:13,-23
01/18/18 01:18:13,-4
01/18/18 01:19:13,-1
01/18/18 01:20:13,10
01/18/18 01:21:13,21
01/18/18 01:22:13,-27
01/18/18 01:23:13,0
01/18/18 01:24:13,-11
01/18/18 01:25:14,-18
01/18/18 01:26:14,-13
01/18/18 01:27:14,-3
01/18/18 01:28:14,-5
01/18/18 01:29:13,-5
01/18/18 01:30:13,-2
01/18/18 01:31:13,0
01/18/18 01:32:13,-54
01/18/18 01:33:17,-2
01/18/18 01:34:17,-42
01/18/18 01:35:17,-1
01/18/18 01:36:17,-5
01/18/18 01:37:17,-21
01/18/18 01:38:17,-20
01/18/18 01:39:17,-6
01/18/18 01:40:19,-23
01/18/18 01:41:19,-25
01/18/18 01:42:19,0
01/18/18 01:43:19,17
01/18/18 01:44:19,-14
01/18/18 01:45:19,-1
01/18/18 01:46:19,0
01/18/18 01:47:19,-1
01/18/18 01:48:19,0
01/18/18 01:49:19,0
01/18/18 01:50:19,-1
01/18/18 01:51:19,3
01/18/18 01:52:19,-1
01/18/18 01:53:19,1
01/18/18 01:54:19,-1
01/18/18 01:55:19,8
01/18/18 01:56:19,-1
01/18/18 01:57:19,1
01/18/18 01:58:19,1
01/18/18 01:59:18,0
01/18/18 02:00:18,4
01/18/18 02:01:18,-6
01/18/18 02:02:18,-1
01/18/18 02:03:18,2
01/18/18 02:04:18,0
01/18/18 02:05:18,1
01/18/18 02:06:18,0
01/18/18 02:07:18,-1
01/18/18 02:08:18,-8
01/18/18 02:09:18,6
01/18/18 02:10:18,-7
01/18/18 02:11:18,0
01/18/18 02:12:18,-1
01/18/18 02:13:18,-2
01/18/18 02:14:18,-1
01/18/18 02:15:18,-5
01/18/18 02:16:18,8
01/18/18 02:17:18,-36
01/18/18 02:18:22,-6
01/18/18 02:19:22,-20
01/18/18 02:20:22,13
01/18/18 02:21:22,6
01/18/18 02:22:22,0
01/18/18 02:23:25,-1
01/18/18 02:24:25,-5
01/18/18 02:25:25,-1
01/18/18 02:26:25,6
01/18/18 02:27:25,-3
01/18/18 02:28:27,-2
01/18/18 02:29:26,2
01/18/18 02:30:26,-2
01/18/18 02:31:26,0
01/18/18 02:32:26,-1
01/18/18 02:33:26,-7
01/18/18 02:34:26,-4
01/18/18 02:35:26,-3
01/18/18 02:36:26,2
01/18/18 02:37:26,-3
01/18/18 02:38:26,3
01/18/18 02:39:26,0
01/18/18 02:40:26,2
01/18/18 02:41:26,-1
01/18/18 02:42:26,-12
01/18/18 02:43:26,14
01/18/18 02:44:26,-1
01/18/18 02:45:26,-31
01/18/18 02:46:26,-2
01/18/18 02:47:26,-7
01/18/18 02:48:32,23
01/18/18 02:49:32,3
01/18/18 02:50:32,0
01/18/18 02:51:32,0
01/18/18 02:52:34,-2
01/18/18 02:53:34,-1
01/18/18 02:54:34,9
01/18/18 02:55:36,8
01/18/18 02:56:37,-3
01/18/18 02:57:37,-1
01/18/18 02:58:37,18
01/18/18 02:59:36,-9
01/18/18 03:00:36,-1
01/18/18 03:01:36,-13
01/18/18 03:02:36,11
01/18/18 03:03:36,0
01/18/18 03:04:36,0
01/18/18 03:05:36,0
01/18/18 03:06:36,0
01/18/18 03:07:36,5
01/18/18 03:08:36,0
01/18/18 03:09:36,3
01/18/18 03:10:36,0
01/18/18 03:11:36,3
01/18/18 03:12:36,-10
01/18/18 03:13:36,-8
01/18/18 03:14:36,-1
01/18/18 03:15:36,-17
01/18/18 03:16:36,6
01/18/18 03:17:36,-4
01/18/18 03:18:36,-2
01/18/18 03:19:36,-10
01/18/18 03:20:36,-1
01/18/18 03:21:36,2
01/18/18 03:22:36,-11
01/18/18 03:23:36,-1
01/18/18 03:24:36,-8
01/18/18 03:25:36,6
01/18/18 03:26:36,-16
01/18/18 03:27:36,2
01/18/18 03:28:36,-1
01/18/18 03:29:36,-8
01/18/18 03:30:35,-1
01/18/18 03:31:35,-11
01/18/18 03:32:35,-4
01/18/18 03:33:35,0
01/18/18 03:34:35,-8
01/18/18 03:35:35,0
01/18/18 03:36:35,-1
01/18/18 03:37:35,-2
01/18/18 03:38:35,-1
01/18/18 03:39:35,-7
01/18/18 03:40:35,-1
01/18/18 03:41:35,0
01/18/18 03:42:35,-11
01/18/18 03:43:35,-3
01/18/18 03:44:35,1
01/18/18 03:45:35,-2
01/18/18 03:46:35,3
01/18/18 03:47:35,-30
